"","Genus","Species","Source","Rep","GrowthT","Larea_P","Lmass_P","LMA_P","Nconc_P","Cconc_P","Nper_P","Cper_P","CN_P","Larea_R","Lmass_R","LMA_R","Nconc_R","Cconc_R","Nper_R","Cper_R","CN_R","Vcmax23","Ha_Vcmax","deltaS_Vcmax","Vpmax23","Ha_Vpmax","deltaS_Vpmax","Jmax23","Ha_Jmax","deltaS_Jmax","a_Vcmax","b_Vcmax","c_Vcmax","a_Vpmax","b_Vpmax","c_Vpmax","a_Jmax","b_Jmax","c_Jmax","RMSE_vcmax_nls","RMSE_vpmax_nls","RMSE_jmax_nls","RMSE_vcmax_lm","RMSE_vpmax_lm","RMSE_jmax_lm","Vcmax14_obs","Tleaf14_Vcmax_obs","Vcmax23_obs","Tleaf23_Vcmax_obs","Vcmax32_obs","Tleaf32_Vcmax_obs","Vcmax41_obs","Tleaf41_Vcmax_obs","Vcmax50_obs","Tleaf50_Vcmax_obs","Vpmax14_obs","Tleaf14_Vpmax_obs","Vpmax23_obs","Tleaf23_Vpmax_obs","Vpmax32_obs","Tleaf32_Vpmax_obs","Vpmax41_obs","Tleaf41_Vpmax_obs","Vpmax50_obs","Tleaf50_Vpmax_obs","Jmax14_obs","Tleaf14_Jmax_obs","Jmax23_obs","Tleaf23_Jmax_obs","Jmax32_obs","Tleaf32_Jmax_obs","Jmax41_obs","Tleaf41_Jmax_obs","Jmax50_obs","Tleaf50_Jmax_obs","Topt_Vcmax","Topt_Vpmax","Topt_Jmax","Vcmax25","Vpmax25","Jmax25","Vcmax25_poly","Vpmax25_poly","Jmax25_poly","Topt_Vcmax_poly","Topt_Vpmax_poly","Topt_Jmax_poly","a","b","c","RMSE_R","phenology","climate","lifespan","photosynthesis","PFT","R25","R_Topt"
"197","Pinus","sylvestris","A",1,35,6.634,0.1513,0.022806753,0.035,0.769,2.15,47.17,"21.97142857",6.634,0.1513,0.022806753,0.035,0.769,2.15,47.17,"21.97142857",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.879239438,0.084694965,-0.000843713,0.087383283,"evergreen","nontropical","perennial","C3","TeNE",0.748872849,50.19179692
"198","Pinus","sylvestris","A",2,35,3.894,0.0906,0.023266564,0.034,0.878,1.85,48.24,"25.82352941",3.894,0.0906,0.023266564,0.034,0.878,1.85,48.24,"25.82352941",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.993363968,0.096038846,-0.000743977,0.018097425,"evergreen","nontropical","perennial","C3","TeNE",0.944236527,64.54421
"199","Pinus","sylvestris","A",3,35,8.046,0.1608,0.019985086,0.05,1.176,2.04,48.36,"23.52",8.046,0.1608,0.019985086,0.05,1.176,2.04,48.36,"23.52",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.046142721,0.246496839,-0.002944995,0.177868966,"evergreen","nontropical","perennial","C3","TeNE",0.484642514,41.85012564
"200","Poa","pratensis","A",1,15,5.735,0.0426,0.007428073,0.056,0.849,2.85,43.19,"15.16071429",5.735,0.0426,0.007428073,0.056,0.849,2.85,43.19,"15.16071429",13.65559805,105215.7225,635.8034343,-9999,-9999,-9999,41.74424368,29650.76363,621.4848729,1.550877994,0.058717825,0.0001684,-9999,-9999,-9999,3.78973961,-0.023305774,0.000807302,13.70158342,-9999,11.7047807,0.239472509,-9999,0.179872628,10.88760897,13.97363636,22.12860139,23.01454545,28.70744875,31.923,103.4501453,41.01272727,67.62354743,43.99,-9999,13.97363636,-9999,23.01454545,-9999,31.923,-9999,41.01272727,-9999,43.99,39.584485,13.97363636,35.1994306,23.01454545,47.53722487,31.923,89.39259947,41.01272727,60.08048632,43.99,319.1959121,-9999,322.5610059,18.07690001,-9999,45.20602206,22.7388137,-9999,40.92164797,-174.3408478,-9999,14.43435328,-2.535659759,0.190843305,-0.002387202,0.085852721,"nonevergreen","nontropical","perennial","C3","NC3",2.103118804,39.97216726
"201","Poa","pratensis","A",2,15,5.658,0.0452,0.007988689,0.048,0.832,2.5,43.11,"17.33333333",5.658,0.0452,0.007988689,0.048,0.832,2.5,43.11,"17.33333333",18.9238195,49732.36002,-9999,-9999,-9999,-9999,31.37766971,19266.68634,611.73182,-0.115561233,0.161832043,-0.001416337,-9999,-9999,-9999,3.047465574,0.014691463,9.52e-05,5.278106607,-9999,2.937354764,0.107572694,-9999,0.069564157,6.605738527,13.94090909,15.95322182,23.04363636,43.21550779,32.07363636,54.11961347,41.02454545,79.38550177,45.17363636,-9999,13.94090909,-9999,23.04363636,-9999,32.07363636,-9999,41.02454545,-9999,45.17363636,26.58921398,13.94090909,30.94251564,23.04363636,35.21672217,32.07363636,51.1534805,41.02454545,46.09994696,45.17363636,-9999,-9999,327.415021,21.66965854,-9999,33.05729629,21.01064226,-9999,32.27385904,57.13047719,-9999,-77.15399131,-3.798596474,0.220530383,-0.002613681,0.05272589,"nonevergreen","nontropical","perennial","C3","NC3",1.084493056,42.18770519
"202","Poa","pratensis","A",3,15,7.749,0.0493,0.006362111,0.055,0.691,3.46,43.46,"12.56363636",7.749,0.0493,0.006362111,0.055,0.691,3.46,43.46,"12.56363636",61.46214753,103886.2694,652.4262494,-9999,-9999,-9999,85.63607765,20933.65166,633.3780161,-0.931734937,0.338728204,-0.005061684,-9999,-9999,-9999,2.705529914,0.132622938,-0.00227061,16.0081991,-9999,13.59774152,0.26434357,-9999,0.184456344,19.21836409,14.07272727,48.68748813,23.64454545,148.3615318,32.22363636,108.3669963,40.98272727,54.17274399,43.12636364,-9999,14.07272727,-9999,23.64454545,-9999,32.22363636,-9999,40.98272727,-9999,43.12636364,62.52648692,14.07272727,96.15320787,23.64454545,93.04661319,32.22363636,104.5189292,40.98272727,52.4915697,43.12636364,310.8293352,-9999,316.2524977,78.18282638,-9999,90.24418899,79.27456748,-9999,99.68070978,33.4600276,-9999,29.20425437,-3.069577515,0.190497741,-0.002082052,0.047314102,"nonevergreen","nontropical","perennial","C3","NC3",1.479321732,45.74760073
"203","Poa","pratensis","A",4,15,10.745,0.068,0.006328525,0.05,0.603,3.47,41.69,"12.06",10.745,0.068,0.006328525,0.05,0.603,3.47,41.69,"12.06",37.78222572,104323.3046,650.5683495,-9999,-9999,-9999,56.80436643,43407.84683,639.7699201,-2.601736872,0.411087592,-0.005962481,-9999,-9999,-9999,1.007510352,0.214730547,-0.003387613,5.757139327,-9999,4.314170488,0.099249185,-9999,0.05936726,7.446902467,13.94,37.02857936,23.06,89.62522542,32.03909091,79.47452451,40.93454545,50.13094141,43.06181818,-9999,13.94,-9999,23.06,-9999,32.03909091,-9999,40.93454545,-9999,43.06181818,28.4934135,13.94,63.29465627,23.06,80.58224278,32.03909091,68.32751503,40.93454545,49.04042215,43.06181818,311.7678392,-9999,313.742591,48.50178956,-9999,63.30778411,51.87837868,-9999,70.70495889,34.47286211,-9999,31.69348565,-2.290432881,0.089293064,-0.000213964,0.075253979,"nonevergreen","nontropical","perennial","C3","NC3",0.825443836,208.6633229
"204","Poa","pratensis","A",1,20,8.87,0.0649,0.007316798,0.024,0.626,1.63,41.7,"26.08333333",8.87,0.0649,0.007316798,0.024,0.626,1.63,41.7,"26.08333333",13.26873538,61874.79598,636.3016943,-9999,-9999,-9999,36.64419663,9397.174913,633.1792704,-0.230728865,0.200550868,-0.002969559,-9999,-9999,-9999,1.769205606,0.159461876,-0.003121364,8.656851384,-9999,5.767672278,0.419848737,-9999,0.299485906,8.164501583,13.98636364,14.13016326,22.95090909,18.71431997,31.96454545,42.58155293,41.00909091,9.906407025,45.07888889,-9999,13.98636364,-9999,22.95090909,-9999,31.96454545,-9999,41.00909091,-9999,45.07888889,31.99023695,13.98636364,39.22429796,22.95090909,33.9294846,31.96454545,36.42829599,41.00909091,9.683265107,45.07888889,316.1668733,-9999,316.0709247,15.60265372,-9999,37.42525132,18.67280864,-9999,44.9207701,33.76778495,-9999,25.5436242,-3.309665784,0.189618079,-0.002179601,0.103730026,"nonevergreen","nontropical","perennial","C3","NC3",1.070938976,43.49835431
"205","Poa","pratensis","A",2,20,8.584,0.0595,0.0069315,0.028,0.63,1.84,41.5,"22.5",8.584,0.0595,0.0069315,0.028,0.63,1.84,41.5,"22.5",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.76899066,0.196687742,-0.002213255,0.097787899,"nonevergreen","nontropical","perennial","C3","NC3",0.790506241,44.43403654
"206","Poa","pratensis","A",3,20,8.018,0.0634,0.007907209,0.019,0.636,1.29,42.14,"33.47368421",8.018,0.0634,0.007907209,0.019,0.636,1.29,42.14,"33.47368421",12.94582703,51974.77565,635.974436,-9999,-9999,-9999,32.55055054,4697.919509,635.4814678,-0.423393656,0.223954683,-0.003622499,-9999,-9999,-9999,1.576349147,0.174059469,-0.0035744,7.853334351,-9999,4.252309626,0.501438812,-9999,0.289464164,8.431552626,13.96363636,13.35786175,22.95181818,16.55468033,31.95454545,35.29303212,40.99272727,5.683919966,44.96909091,-9999,13.96363636,-9999,22.95181818,-9999,31.95454545,-9999,40.99272727,-9999,44.96909091,29.2704415,13.96363636,36.41123577,22.95181818,27.91847762,31.95454545,25.13363667,40.99272727,6.31163459,44.96909091,315.9282084,-9999,314.8210786,14.82154283,-9999,32.7747666,18.38273401,-9999,40.19873739,30.91163224,-9999,24.34806496,-2.536553665,0.134768624,-0.001447433,0.052964965,"nonevergreen","nontropical","perennial","C3","NC3",0.930546021,46.55435415
"207","Poa","pratensis","A",4,20,5.817,0.0468,0.008045384,0.023,0.654,1.45,41.95,"28.43478261",5.817,0.0468,0.008045384,0.023,0.654,1.45,41.95,"28.43478261",14.60736615,58531.13003,646.1990087,-9999,-9999,-9999,32.49312086,10719.51936,637.2020227,-1.273948332,0.294217901,-0.004945787,-9999,-9999,-9999,2.006321789,0.128261705,-0.002578725,1.508638835,-9999,1.350703165,0.202028336,-9999,0.047790104,7.113241484,13.91818182,14.17093068,23.03363636,22.95654334,31.98090909,15.92914156,41.03909091,5.573194771,45.04909091,-9999,13.91818182,-9999,23.03363636,-9999,31.98090909,-9999,41.03909091,-9999,45.04909091,27.43084895,13.91818182,34.83824284,23.03363636,32.14109525,31.98090909,20.19628912,41.03909091,12.12500818,45.04909091,311.1585246,-9999,314.1042995,16.77791191,-9999,33.21337329,19.89328636,-9999,36.64076184,29.74429546,-9999,24.86921029,-3.497251313,0.182632306,-0.002244201,0.062728705,"nonevergreen","nontropical","perennial","C3","NC3",0.716004073,40.68982431
"208","Poa","pratensis","A",1,25,9.415,0.0743,0.007891662,0.033,0.774,1.85,43.72,"23.45454545",9.415,0.0743,0.007891662,0.033,0.774,1.85,43.72,"23.45454545",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.179909325,0.102719844,-0.000447516,0.118979993,"nonevergreen","nontropical","perennial","C3","NC3",1.114481451,114.7666547
"209","Poa","pratensis","A",2,25,10.789,0.0967,0.008962833,0.045,0.857,2.25,43.24,"19.04444444",10.789,0.0967,0.008962833,0.045,0.857,2.25,43.24,"19.04444444",7.139976318,2884.26648,618.6660623,-9999,-9999,-9999,38.61791972,103566.3421,676.2877533,-1.130543151,0.179676881,-0.002638746,-9999,-9999,-9999,0.764512451,0.132895291,-0.002433416,5.809608378,-9999,12.91585597,0.781530479,-9999,0.90871892,1.508765712,13.96909091,17.77121421,23.00454545,2.346776796,32.083,5.697714872,40.97636364,6.950008006,44.66363636,-9999,13.96909091,-9999,23.00454545,-9999,32.083,-9999,40.97636364,-9999,44.66363636,4.975089005,13.96909091,55.4019798,23.00454545,3.995629463,32.083,6.166224904,40.97636364,10.48708059,44.66363636,323.3397588,-9999,299.6888581,7.190599048,-9999,37.02680861,5.540930311,-9999,13.01379282,34.04587975,-9999,27.30632497,-0.315579692,-0.018543067,0.001184944,0.163701537,"nonevergreen","nontropical","perennial","C3","NC3",0.962168116,7.824445635
"210","Poa","pratensis","A",3,25,9.425,0.0832,0.008827586,0.026,0.591,1.82,41.83,"22.73076923",9.425,0.0832,0.008827586,0.026,0.591,1.82,41.83,"22.73076923",7.221699217,60759.81013,641.2975577,-9999,-9999,-9999,16.16187208,15149.81272,636.0766554,-1.202667322,0.21665114,-0.003187065,-9999,-9999,-9999,1.21080522,0.128446707,-0.002421442,0.415286715,-9999,0.791578576,0.076816212,-9999,0.024037667,3.49635591,14.00909091,7.258224458,23.20818182,13.02407543,32.01,10.36932688,40.99818182,7.708113244,45.22818182,-9999,14.00909091,-9999,23.20818182,-9999,32.01,-9999,40.99818182,-9999,45.22818182,12.76204783,14.00909091,17.48823397,23.20818182,17.2163053,32.01,11.51316227,40.99818182,7.692640272,45.22818182,313.6420475,-9999,314.7647011,8.421714847,-9999,16.73595971,9.222957704,-9999,18.33059954,33.98913494,-9999,26.52277385,-2.517786085,0.134862966,-0.001248601,0.078536874,"nonevergreen","nontropical","perennial","C3","NC3",1.076174321,54.0056302
"211","Poa","pratensis","A",1,30,7.434,0.0496,0.006672047,0.028,0.635,1.8,41.33,"22.67857143",7.434,0.0496,0.006672047,0.028,0.635,1.8,41.33,"22.67857143",11.82334319,56289.45882,636.0887651,-9999,-9999,-9999,28.83829224,10242.14165,633.6292337,0.174469011,0.160053518,-0.002298767,-9999,-9999,-9999,1.813122034,0.134528205,-0.002642783,3.928321003,-9999,2.271134207,0.302401597,-9999,0.206028951,8.215653499,13.99818182,10.40303779,22.94181818,18.87024772,31.98636364,28.89703882,40.94818182,10.62819238,45.5375,-9999,13.99818182,-9999,22.94181818,-9999,31.98636364,-9999,40.94818182,-9999,45.5375,26.39763763,13.99818182,27.464531,22.94181818,30.07372801,31.98636364,25.20630681,40.94818182,9.31603842,45.5375,316.0395019,-9999,315.8657034,13.69530316,-9999,29.51350855,15.47270156,-9999,33.93978942,34.8128986,-9999,25.45200033,-4.12579275,0.229652706,-0.00274902,0.157533872,"nonevergreen","nontropical","perennial","C3","NC3",0.902476495,41.76992189
"212","Poa","pratensis","A",2,30,7.804,0.0509,0.006522296,0.026,0.551,1.91,40.69,"21.19230769",7.804,0.0509,0.006522296,0.026,0.551,1.91,40.69,"21.19230769",7.568909965,49309.15309,632.035093,-9999,-9999,-9999,14.70096784,21735.81113,634.9212248,-0.079941254,0.133333067,-0.001652,-9999,-9999,-9999,0.305495629,0.191570042,-0.003456063,0.395380495,-9999,2.720283569,0.110436485,-9999,0.287648314,4.537779845,13.88181818,7.168938975,23.00272727,12.75560751,31.93909091,15.72029446,40.93454545,11.69101963,45.10363636,-9999,13.88181818,-9999,23.00272727,-9999,31.93909091,-9999,40.93454545,-9999,45.10363636,10.69958724,13.88181818,16.08288167,23.00272727,15.53601492,31.93909091,17.68215738,40.93454545,4.896594833,45.10363636,317.80608,-9999,315.5034468,8.62316506,-9999,15.51145755,9.21548885,-9999,18.81599923,40.35505308,-9999,27.71507081,-0.345857604,-0.054892668,0.001532105,0.089623819,"nonevergreen","nontropical","perennial","C3","NC3",0.467381951,17.91412991
"213","Poa","pratensis","A",3,30,5.066,0.0358,0.007066719,0.031,0.609,2.1,41.27,"19.64516129",5.066,0.0358,0.007066719,0.031,0.609,2.1,41.27,"19.64516129",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.343989872,0.193170305,-0.002381571,0.090659996,"nonevergreen","nontropical","perennial","C3","NC3",0.996791142,40.55522987
"214","Poa","pratensis","A",4,30,7.436,0.046,0.006186122,0.033,0.604,2.26,41.67,"18.3030303",7.436,0.046,0.006186122,0.033,0.604,2.26,41.67,"18.3030303",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.126743684,-0.058983977,0.001613403,0.166434823,"nonevergreen","nontropical","perennial","C3","NC3",0.552685597,18.27936424
"215","Poa","pratensis","A",1,35,8.567,0.0603,0.007038637,0.029,0.646,1.79,40.28,"22.27586207",8.567,0.0603,0.007038637,0.029,0.646,1.79,40.28,"22.27586207",10.58782624,53269.6762,627.1827615,-9999,-9999,-9999,30.55662733,-1573.977511,609.9017226,1.019736613,0.076115538,-0.000577559,-9999,-9999,-9999,3.138511954,0.025860216,-0.000522613,2.469953214,-9999,2.751159984,0.146983465,-9999,0.082125385,7.449663212,13.98307692,11.2075442,22.96846154,15.83135135,31.95615385,31.03209339,41.00846154,23.10546543,45.84076923,-9999,13.98307692,-9999,22.96846154,-9999,31.95615385,-9999,41.00846154,-9999,45.84076923,29.36974426,13.98307692,32.30816645,22.96846154,32.8981975,31.95615385,23.85706956,41.00846154,27.41312272,45.84076923,320.4283962,-9999,327.8867831,12.21458746,-9999,-9999,12.95718892,-9999,31.76560522,65.8941803,-9999,24.74125852,-3.03090306,0.175030762,-0.001977441,0.068751131,"nonevergreen","nontropical","perennial","C3","NC3",1.115123936,44.25689268
"216","Poa","pratensis","A",2,35,5.594,0.0559,0.009992849,0.028,0.685,1.7,40.87,"24.46428571",5.594,0.0559,0.009992849,0.028,0.685,1.7,40.87,"24.46428571",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.251822292,-0.132374804,0.003165173,0.192178358,"nonevergreen","nontropical","perennial","C3","NC3",0.339828387,20.91114667
"217","Poa","pratensis","A",3,35,6.317,0.0472,0.007471901,0.032,0.719,1.81,40.63,"22.46875",6.317,0.0472,0.007471901,0.032,0.719,1.81,40.63,"22.46875",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.645086869,0.192638208,-0.002376874,0.039304015,"nonevergreen","nontropical","perennial","C3","NC3",0.730024115,40.52344298
"218","Poa","pratensis","A",4,35,9.963,0.0604,0.006062431,0.035,0.721,2.01,41.17,"20.6",9.963,0.0604,0.006062431,0.035,0.721,2.01,41.17,"20.6",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.769835639,0.015262933,0.000593966,0.242527461,"nonevergreen","nontropical","perennial","C3","NC3",0.361666199,-12.848323
"219","Quercus","virginiana","A",4,15,18.706,0.2543,0.013594569,0.033,0.949,1.56,45.06,"28.75757576",18.706,0.2543,0.013594569,0.033,0.949,1.56,45.06,"28.75757576",26.38588106,12216.83271,601.2824029,-9999,-9999,-9999,50.63656413,-11631.80096,625.6297323,1.480052789,0.120047106,-0.001686711,-9999,-9999,-9999,4.037187518,0.013134549,-0.000738353,6.926599732,-9999,8.171310465,0.195694574,-9999,0.171545312,14.0652709,12.78753273,36.26525315,23.05091694,33.87084658,32.07200124,26.77936787,41.07553423,38.39442803,45.74953813,-9999,12.78753273,-9999,23.05091694,-9999,32.07200124,-9999,41.07553423,-9999,45.74953813,54.7457497,12.78753273,63.40858214,23.05091694,38.34546476,32.07200124,21.74673581,41.07553423,26.47620481,45.74953813,332.9218923,-9999,319.4445804,27.27620415,-9999,-9999,30.78526559,-9999,49.60444731,35.58615556,-9999,8.894489164,-1.748397068,0.098492924,-0.000638667,0.11491826,"evergreen","nontropical","perennial","C3","TeBE",1.369929244,77.10818536
"220","Quercus","virginiana","A",5,15,11.294,0.1732,0.015335576,0.026,0.861,1.39,45.48,"33.11538462",11.294,0.1732,0.015335576,0.026,0.861,1.39,45.48,"33.11538462",24.99031359,153591.703,664.9193868,-9999,-9999,-9999,36.01866432,28415.32148,639.7816269,-1.329466449,0.292831033,-0.004174369,-9999,-9999,-9999,1.872656835,0.130248297,-0.002312233,5.381946016,-9999,3.802348226,0.188033625,-9999,0.128211858,7.07552293,14.01111654,23.21908825,23.04842996,51.80635668,32.06824875,28.12416306,41.04214976,38.19505285,44.35510723,-9999,14.01111654,-9999,23.04842996,-9999,32.06824875,-9999,41.04214976,-9999,44.35510723,26.32731501,14.01111654,34.50564707,23.04842996,46.39050451,32.06824875,23.10026417,41.04214976,24.46556821,44.35510723,313.7729441,-9999,313.2808599,32.70911466,-9999,38.53522793,29.43924768,-9999,39.79409518,35.07488572,-9999,28.16504395,-2.570966238,0.150537793,-0.001413676,0.094100892,"evergreen","nontropical","perennial","C3","TeBE",1.361968715,53.24339426
"221","Quercus","virginiana","A",6,15,16.617,0.2436,0.014659686,0.035,1.179,1.35,45.31,"33.68571429",16.617,0.2436,0.014659686,0.035,1.179,1.35,45.31,"33.68571429",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.832341399,0.101237894,-0.000696007,0.030924253,"evergreen","nontropical","perennial","C3","TeBE",1.301609647,72.72765989
"222","Quercus","virginiana","A",1,20,21.35,0.1983,0.009288056,0.038,0.711,2.38,44.84,"18.71052632",21.35,0.1983,0.009288056,0.038,0.711,2.38,44.84,"18.71052632",68.77091475,166772.3212,662.4810381,-9999,-9999,-9999,103.8101625,31933.3622,626.4383511,0.549349285,0.235437166,-0.002998374,-9999,-9999,-9999,2.509438309,0.137881441,-0.001837474,9.472973667,-9999,10.2400915,0.149711368,-9999,0.0195554,28.14400822,13.99153846,62.8368441,22.96384615,187.5971727,32.04692308,166.4302412,40.96090909,154.3836307,45.41538462,-9999,13.99153846,-9999,22.96384615,-9999,32.04692308,-9999,40.96090909,-9999,45.41538462,59.01324399,13.99153846,110.3119263,22.96384615,157.7176281,32.04692308,154.5162998,40.96090909,148.4518163,45.41538462,322.1896414,-9999,320.0723843,96.09554903,-9999,113.0182002,95.70728976,-9999,122.4929088,39.26080243,-9999,37.51929242,-1.302747048,0.050333208,0.00032247,0.047496071,"evergreen","nontropical","perennial","C3","TeBE",1.170144081,-78.04324244
